time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010503414775	6.23553	-12.9392	-2.63053	-0.580859	-1.12037	radar	1.6129	6.162	-13.1569	6.1	-13	-2.72732	0.909111
1477010503469774	6.08382	-12.8796	-2.66139	-0.620189	-1.09568	lidar	1.19493	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111
1477010503524740	5.96679	-12.8099	-2.63647	-0.661338	-1.06965	radar	1.46574	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657
1477010503579706	5.80924	-12.752	-2.67254	-0.68576	-1.03368	lidar	1.98109	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648
1477010503634709	5.69224	-12.6595	-2.68105	-0.739684	-1.03196	radar	0.301915	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809
1477010503689712	5.55077	-12.5843	-2.70426	-0.768417	-1.00368	lidar	1.0472	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809
1477010503744786	5.44033	-12.4771	-2.72081	-0.82464	-1.00747	radar	0.460354	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575
1477010503799861	5.28915	-12.3947	-2.75372	-0.842779	-0.969714	lidar	1.88514	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572
1477010503854816	5.19039	-12.3042	-2.72368	-0.878079	-0.948872	radar	1.68883	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966
1477010503909771	5.06278	-12.2038	-2.74393	-0.906178	-0.924688	lidar	0.757518	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967
1477010503964763	4.96145	-12.0697	-2.78703	-0.963731	-0.936424	radar	1.93259	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766
1477010504019755	4.84708	-11.9529	-2.80402	-0.995676	-0.916662	lidar	0.537737	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767
1477010504074727	4.77433	-11.8392	-2.74884	-1.03602	-0.900516	radar	4.069	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191
1477010504129699	4.69198	-11.7167	-2.74839	-1.07705	-0.892585	lidar	0.0787142	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911
1477010504184778	4.62313	-11.5857	-2.74454	-1.12421	-0.890681	radar	0.0512299	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335
1477010504239858	4.55717	-11.4485	-2.74706	-1.17088	-0.888201	lidar	0.0125046	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334
1477010504294788	4.47384	-11.2791	-2.84546	-1.21679	-0.886543	radar	9.69938	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099
1477010504349718	4.43245	-11.12	-2.85058	-1.275	-0.895241	lidar	0.149145	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099
1477010504404722	4.44128	-10.9915	-2.73775	-1.35112	-0.926008	radar	14.0678	4.46178	-10.9843	4.45	-10.95	0	1.81804
1477010504459726	4.41988	-10.8458	-2.73276	-1.40614	-0.9304	lidar	0.0602846	4.4464	-10.8663	4.45	-10.85	0	1.81805
1477010504514788	4.45207	-10.7242	-2.63945	-1.49161	-0.97406	radar	9.76733	4.60972	-11.1274	4.45	-10.75	0	1.81614
1477010504569850	4.44018	-10.5884	-2.63217	-1.54016	-0.969785	lidar	0.113635	4.43858	-10.6346	4.45	-10.65	0	1.81614
1477010504624801	4.38515	-10.434	-2.69961	-1.54542	-0.909305	radar	7.50516	4.43099	-10.4242	4.45	-10.45	0	3.6396
1477010504679752	4.40242	-10.2772	-2.70503	-1.6086	-0.921613	lidar	0.17772	4.44616	-10.2449	4.45	-10.25	0	3.6396
1477010504734696	4.43081	-10.1303	-2.69252	-1.67566	-0.941067	radar	0.443174	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005
1477010504789641	4.47708	-9.97427	-2.70035	-1.74693	-0.959276	lidar	0.395592	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003
1477010504839687	4.48748	-9.83441	-2.72021	-1.77657	-0.933901	radar	1.06382	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725
1477010504889733	4.54981	-9.69144	-2.73275	-1.84534	-0.953861	lidar	0.625931	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724
1477010504944672	4.64024	-9.54931	-2.71929	-1.94634	-1.01556	radar	3.41357	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021
1477010504999612	4.70817	-9.4176	-2.71518	-2.0084	-1.02191	lidar	0.15031	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018
1477010505049655	4.7527	-9.2908	-2.7217	-2.04046	-0.9962	radar	0.558032	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743
1477010505099699	4.84365	-9.16762	-2.73339	-2.107	-1.01052	lidar	0.549846	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739
1477010505154742	4.87738	-9.02831	-2.73735	-2.10625	-0.934527	radar	4.44837	5.03379	-9.03255	5	-9	0.908384	2.72514
1477010505209785	4.97872	-8.89167	-2.75603	-2.16929	-0.943194	lidar	0.500381	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514
1477010505264827	5.09233	-8.77672	-2.75811	-2.24671	-0.975112	radar	0.766328	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168
1477010505319869	5.20493	-8.65982	-2.76721	-2.30849	-0.981484	lidar	0.206298	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168
1477010505374809	5.27028	-8.53398	-2.75853	-2.31362	-0.914835	radar	3.05254	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024
1477010505429750	5.38662	-8.41565	-2.77479	-2.36716	-0.915958	lidar	0.270919	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022
1477010505484740	5.48534	-8.30346	-2.77246	-2.39843	-0.888263	radar	0.688118	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852
1477010505539731	5.60926	-8.19769	-2.78424	-2.44995	-0.889321	lidar	0.14474	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185
1477010505594751	5.71662	-8.09593	-2.77751	-2.47928	-0.859857	radar	0.924534	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753
1477010505649771	5.83467	-7.99635	-2.78148	-2.52144	-0.854927	lidar	0.134802	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752
1477010505704734	5.93392	-7.89469	-2.76453	-2.53199	-0.802013	radar	2.26437	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194
1477010505759697	6.05813	-7.80031	-2.77113	-2.57108	-0.796956	lidar	0.146205	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194
1477010505814720	6.1184	-7.66725	-2.72931	-2.52044	-0.662362	radar	14.0465	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613
1477010505869744	6.24583	-7.55695	-2.75217	-2.54732	-0.651742	lidar	0.776788	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611
1477010505924794	6.37282	-7.46666	-2.7585	-2.58042	-0.649546	radar	0.347394	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653
1477010505979845	6.51147	-7.36215	-2.78561	-2.60726	-0.639329	lidar	0.843002	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651
1477010506034803	6.63563	-7.27466	-2.78234	-2.62785	-0.619067	radar	0.389965	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789
1477010506089761	6.76637	-7.19304	-2.78512	-2.65667	-0.614284	lidar	0.109256	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785
1477010506144717	6.89181	-7.11033	-2.77752	-2.67117	-0.586051	radar	0.673288	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964
1477010506199673	7.03593	-7.02348	-2.79726	-2.69559	-0.577613	lidar	0.44139	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964
1477010506254753	7.1299	-6.91355	-2.75465	-2.6564	-0.472657	radar	9.4083	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554
1477010506309833	7.26394	-6.82409	-2.76638	-2.67188	-0.462462	lidar	0.409586	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554
1477010506364776	7.36015	-6.71454	-2.73075	-2.63418	-0.369737	radar	7.34062	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007
1477010506419720	7.48761	-6.62263	-2.73878	-2.64304	-0.359076	lidar	0.438361	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005
1477010506474740	7.63369	-6.5629	-2.75363	-2.6843	-0.392798	radar	1.22033	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764
1477010506529760	7.76649	-6.48809	-2.75553	-2.70018	-0.387603	lidar	0.111811	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764
1477010506584809	7.88329	-6.40589	-2.7333	-2.69073	-0.341736	radar	1.97097	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285
1477010506639858	8.00982	-6.3423	-2.72378	-2.70784	-0.340712	lidar	0.13874	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281
1477010506694802	8.12947	-6.26544	-2.70689	-2.7035	-0.307328	radar	1.08495	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003
1477010506749746	8.26254	-6.19229	-2.71113	-2.71394	-0.30135	lidar	0.118119	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003
1477010506804753	8.3923	-6.1199	-2.70873	-2.71971	-0.288026	radar	0.362465	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795
1477010506859761	8.5334	-6.0344	-2.7272	-2.72258	-0.27554	lidar	0.522901	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794
1477010506914753	8.63897	-5.93618	-2.69299	-2.6833	-0.196309	radar	5.9246	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844
1477010506969746	8.77062	-5.84615	-2.70506	-2.67986	-0.182998	lidar	0.508469	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843
1477010507024799	8.90616	-5.77473	-2.70876	-2.68531	-0.176566	radar	0.176315	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643
1477010507079852	9.04513	-5.67302	-2.73311	-2.67567	-0.158316	lidar	1.00118	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643
1477010507134822	9.15289	-5.57025	-2.70803	-2.6364	-0.090016	radar	4.18275	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918
1477010507189793	9.27896	-5.46324	-2.72305	-2.62082	-0.0711112	lidar	0.988731	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916
1477010507244770	9.39425	-5.37143	-2.71279	-2.6037	-0.0432247	radar	0.895883	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466
1477010507299747	9.50967	-5.28781	-2.70491	-2.5992	-0.0371553	lidar	0.328272	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947
1477010507354696	9.60109	-5.16878	-2.66975	-2.53518	0.0605238	radar	9.2886	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981
1477010507409645	9.71142	-5.05652	-2.67707	-2.51391	0.0767192	lidar	0.806418	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981
1477010507464670	9.80855	-4.94448	-2.66359	-2.47641	0.122154	radar	1.87331	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735
1477010507519695	9.91543	-4.83071	-2.67051	-2.45529	0.135031	lidar	0.51733	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735
1477010507574699	10.0112	-4.7173	-2.66092	-2.41998	0.173794	radar	1.23207	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805
1477010507629703	10.1131	-4.60363	-2.66533	-2.39971	0.1833	lidar	0.30115	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805
1477010507684727	10.2591	-4.53745	-2.68944	-2.44568	0.103161	radar	5.38249	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174
1477010507739752	10.368	-4.4227	-2.69928	-2.42872	0.113034	lidar	0.322735	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737
1477010507794760	10.4133	-4.26462	-2.65665	-2.32089	0.258867	radar	18.1141	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688
1477010507849768	10.5037	-4.13848	-2.66326	-2.29473	0.269356	lidar	0.370729	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687
1477010507904742	10.6114	-4.03681	-2.67053	-2.29965	0.239055	radar	0.972607	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904
1477010507959717	10.6981	-3.90844	-2.67632	-2.27422	0.249797	lidar	0.418316	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903
1477010508014683	10.7836	-3.78656	-2.67633	-2.25216	0.258131	radar	0.579566	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896
1477010508069649	10.872	-3.64377	-2.69639	-2.22401	0.269939	lidar	0.624215	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896
1477010508119661	10.9205	-3.50778	-2.68867	-2.16462	0.333396	radar	3.22891	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928
1477010508169673	10.9854	-3.36531	-2.70754	-2.13109	0.347626	lidar	0.89218	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928
1477010508224689	11.0904	-3.2565	-2.71643	-2.1571	0.278366	radar	4.92922	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765
1477010508279706	11.1659	-3.11612	-2.72574	-2.13299	0.285774	lidar	0.246831	11.135	-3.05697	11.15	-3.05	1.81763	1.81764
1477010508334672	11.2143	-2.96798	-2.71922	-2.07704	0.342462	radar	2.50988	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896
1477010508389639	11.2804	-2.81758	-2.73347	-2.04866	0.350385	lidar	0.336647	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893
1477010508439703	11.2276	-2.6261	-2.71375	-1.87359	0.579799	radar	41.7436	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617
1477010508489767	11.2465	-2.48666	-2.71095	-1.83236	0.590551	lidar	0.668412	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616
1477010508544784	11.3005	-2.35247	-2.70818	-1.82695	0.549745	radar	1.46069	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643
1477010508599802	11.3206	-2.19906	-2.70905	-1.78652	0.558576	lidar	0.416578	11.239	-2.16508	11.25	-2.15	0.908805	2.7264
1477010508654756	11.3654	-2.06093	-2.70566	-1.78224	0.516781	radar	2.17129	11.1623	-1.9797	11.3	-2	0.909855	2.72956
1477010508709711	11.3858	-1.90287	-2.71471	-1.74626	0.522825	lidar	0.248104	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953
